623.657870106258,617.762142995837,619.201058142912,617.835536826959,622.922426057341,621.318181368486,621.486378813251,621.67503873585,621.921222950765,621.822413071484,620.23499287437,620.803449447228,629.216047837819,628.303735444995,623.370350241204,629.308470965329,627.217816907605,628.357956350493,628.088475664654,618.790782049346,621.885578387538,621.344541058144,627.749766568038,629.888261834199,625.085425465859,630.275545351014,626.42704010918,625.357730505076,642.15985033058,630.807231267799,629.926754512959,626.615155943677,636.47325568437,629.586489506517
623.881022185879,615.594807304642,616.176390887768,620.247392945791,620.102298147331,620.177864868307,619.532498879876,621.280170939073,622.534692795821,625.364752543213,624.14885321375,622.287839611446,624.52620806681,627.992641454796,626.525946788765,624.824595984864,623.591843877765,627.038719842059,626.52463621343,624.326114968942,625.937966874084,627.678613166089,628.146791667794,627.323389798225,628.786553134418,629.255318005614,629.780411692476,625.281840811086,631.064011039545,626.632308758029,626.728106244784,628.10189599706,635.78778710044,623.16303290858
627.013902230307,618.267216093535,618.474837288477,619.635681435078,619.263949096889,622.864340392588,616.146827102194,623.270696003054,623.714819717309,622.280547975425,626.25996006761,621.569158109986,622.97294419074,626.21778199106,624.105610402776,626.602561517439,627.175316308855,629.165453026678,624.818610936874,624.816210796468,624.772712559951,629.922616261881,626.8578434978,629.387816007661,631.408405072001,632.277204350298,632.196409334088,624.848881908178,633.217572303843,627.407971252914,633.427786900449,631.624971065993,635.509619744012,626.742654071574
627.12522471826,616.405132128502,620.276340329488,620.180189643921,620.558788366564,622.24878852654,621.972642831668,622.853335569004,619.090681490627,623.145729171335,626.340842270468,621.459919244792,622.505081639502,627.793235027501,624.732699623824,624.506339606266,629.092476170309,626.131804017955,627.813131437815,623.796554274987,624.256841593164,628.85866880122,625.254801175107,628.151453878425,625.317025112926,630.241544891077,629.284217397951,627.288536365625,640.100198055201,626.14403734031,627.883401727067,637.372450267162,638.201179897101,626.870101480032
623.977763989279,622.417544913485,618.2091122662,619.238317749665,618.906653611332,621.612161987264,619.89119822482,611.108120754708,620.148292503213,621.948485105639,629.024534936352,624.920777988147,625.329427628077,624.86643315209,625.954256022679,626.878042135055,625.216054862415,627.453768717609,628.789691048586,628.681240696105,626.130183683002,625.426714109561,628.106837021921,628.27758599514,626.896037993283,629.535776849982,627.130795371915,629.752356654441,630.920838769702,629.446230269326,635.617396785156,641.721368615582,635.905957734322,624.984791989715
623.003258378934,620.612027168424,618.550591363207,620.545687347978,619.428469583383,621.086687962784,618.785934552011,618.122301881377,620.009298076073,625.610304470827,628.989976333175,625.825206149332,624.856610141053,624.272126457627,627.057800986312,627.665038659733,624.346710855362,629.075148928281,626.518664954941,626.42098045346,627.092384669427,624.023856561056,628.11540926023,628.796995189086,627.17367615166,629.149004868423,628.691271361863,628.439887809387,638.193123928693,629.345927559932,632.694702355513,640.172303697393,636.33783573407,627.028310101114
622.841175520376,621.424673239592,618.676562177131,620.619527013341,619.146818257351,620.508010194844,619.000094546403,618.988025818104,619.892240737732,624.53765355108,628.002767832073,625.538277064012,624.849544093458,624.854588001643,627.367080914781,627.725883745916,624.717637464282,629.57264899637,626.803485105675,627.403361425231,627.186312402662,624.597770489634,628.704419823349,629.473681249225,627.802505822533,629.749451979947,628.835074873375,629.080147617008,637.914131314731,628.956773902724,632.270215434241,639.743302387277,634.991304301934,627.327073388782
622.262216836651,621.096623159539,618.784648682061,620.612223429897,619.240499263956,620.934661713575,618.843742847745,619.33978230964,620.538564623646,625.184448926477,627.887413371834,625.52362850036,625.304964776942,624.754774736802,626.829667824134,627.418129977659,624.457248165957,628.925609729494,626.679335576217,626.635724654773,627.243575496973,624.063800451516,628.203393267372,628.719081992134,627.824990905923,629.227902835768,628.298311514178,629.234914597545,636.761582906094,628.767496455287,632.381822894111,638.733119367513,634.458289234263,627.260331525607
621.997743800271,627.028700838774,619.260414349195,621.651807987219,618.50387375643,620.854291948843,618.014093290361,625.404267747132,620.965870624954,624.05877862343,624.597870277042,624.620506094017,626.8420830205,625.992782708918,627.090458888951,628.95290482233,623.877192199364,629.111739054321,628.857550368637,627.44862694252,628.108296874688,621.569643181454,629.652227088471,627.885045222642,631.622388810403,629.29755144632,627.430847002739,634.011222860027,634.414021484654,627.558817024813,633.441934173271,632.027063249221,630.813482229367,629.402423128512
618.742145411208,625.862459658957,621.579837660957,622.104813044434,618.907177805191,621.759351271311,619.418356936492,623.455557440771,623.315285383385,624.811018223037,625.750839834233,627.958946546855,624.838503799685,626.586319712336,627.78521067021,626.456573058707,627.992485036826,627.217801026561,628.034121449644,625.255648763784,625.211594287643,623.908671273267,628.067811408403,629.310567520561,627.511599997704,629.124812879363,627.788329507646,633.688116631273,629.985736437773,629.378088999582,630.833414539825,624.703081365417,627.380241140724,630.015250039424
620.511319469439,622.067442231862,620.072203519876,621.66570466788,619.675659572391,621.089739698882,617.125440654688,627.881962193518,622.36167133089,631.186085526967,627.897771972676,625.055881633675,627.725757472334,624.949553468066,625.859154113526,629.272025507473,623.370518138294,629.467859660582,627.136798288406,623.627668700193,629.267794134158,619.838970568889,627.638440874798,627.233116972694,630.879287116393,629.183316683293,626.951368333344,631.533234935226,637.991203210156,628.905916645517,632.407848215797,632.629403054997,633.791586027639,630.213256653786
618.841299492173,617.485984399022,619.213256407061,619.849246191741,619.418163975857,616.698345839855,618.219176042479,623.07132786584,621.005777704494,627.210134783811,627.11978249399,623.722902592162,625.63473501028,624.689902863024,625.889194066482,627.385488164076,625.047288214361,630.223957337862,625.162099059698,625.939923876933,627.434647345485,624.57599696066,627.651256660105,629.338064833142,628.460411130228,631.095798654111,626.497125068164,628.935604169351,638.5176214581,627.940950682801,628.654993287966,638.42324000802,631.540873180176,628.147726184749
619.062553747336,618.374099699802,619.182012646334,619.99534603675,619.315543803531,617.312814215325,618.663887143593,622.375563955006,621.1990859448,625.765222722529,626.376161299403,623.970612123912,625.666576318785,625.033293600868,626.126821690045,627.004350581156,625.249899991186,629.791112198552,625.469286073607,626.594020343295,627.26150678966,625.154953456708,627.965089090303,629.375840898922,628.512102059544,630.82118154992,626.699692001216,629.408819483853,637.002704654594,627.662881893706,629.005957667151,638.147039719979,630.632638009989,627.824802919508
618.230793585705,618.982822108776,619.805634396672,622.61975595537,624.285300904211,616.931871960232,618.859062495491,624.553998329669,626.021786003627,625.22749343869,626.821136840787,626.096772880272,626.143354747386,623.703373689612,628.474356745608,626.078256476804,624.165590335315,625.71006025213,627.936097907918,627.167847009694,628.650026379472,626.617748819805,628.900415694226,627.056209753619,627.031509003278,628.35944118915,626.863511322563,626.266892280748,640.136968614133,625.097921856129,628.789999690916,637.602611044004,627.098051787823,627.108047140027
