P4
1290.18218193561
1301.56867971103
1299.51274333105
1300.38432528503
1294.25731061449
1288.56482892092
1309.3313865457
1301.89521948651
1299.31254511405
1278.92573182878
1301.64631581457
1303.25858644311
1301.96190779017
1304.20685045125
1308.18213497188
1302.57267449745
1302.23829031971
1302.85724264037
1307.19614062393
1305.91082687307
1300.06674796688
1299.02748753391
1294.11350942141
1307.45258152602
1293.93800435285
1295.44901245753
1299.81736081984
1295.06477050362
1286.28209027575
1288.0878665066
1275.67544468262
1302.50757881433
1303.78076375255
1310.06407509128
1302.5460949633
1297.25010334654
1304.92379605639
1303.14586862131
1295.64776785327
1302.13470408612
1301.99681685539
1299.42020314973
1298.82039178975
1297.0755693135
1300.63413292059
1302.42265871809
1302.91974179657
1291.20292220938
1310.00468801648
1310.53264925247
1313.03691071545
1307.32502347394
1302.57812999105
1297.24929225951
1284.5514836429
1293.26712475223
1296.2814575246
1307.26350226259
1297.19264351397
1292.10152418897
1299.18580263267
1297.33122716302
1275.5934934211
1299.68104786706
1296.47547996544
1291.71904876727
1289.4540283329
1288.69425758275
1280.68092902665
1280.14665813328
1294.27823204587
1290.3256873632
1310.86388068302
1295.16576385201
1295.94975475093
1293.37702883386
1288.11647181271
1290.41733407476
1275.59034326992
1281.55361345907
1284.31767984313
1279.20771650414
1283.62001466671
1285.45828389552
1282.64437256803
1280.44788645663
1269.27035878583
1286.8395244742
1286.82976886321
1286.98692336733
1281.0280447234
1280.79649477063
1266.63001778109
1285.2512769419
1315.4316671779
1325.13122384953
1302.05578816116
1306.40939124845
1300.6175808426
1301.70278546649
1281.23214365549
1286.68220720323
1305.16504597862
1301.58471325593
1297.38516683092
1264.24397748991
1298.45223339104
1288.00868572839
1293.06793774896
1295.39976159026
1347.8414871526
1292.49111876699
1292.43504736488
1296.15246591208
1299.71240494977
1304.35648178647
1309.24669542218
1294.22174885191
1309.60276959248
1309.43148287287
1277.09892532871
1294.53087555005
1294.66623022217
1296.8724883107
1316.31814858304
1318.54842730575
1319.96803142467
1298.20183234886
1297.66331242163
1327.75201135167
1300.94594483135
1308.70172268801
1305.36588598397
1307.09725228726
1295.80167071965
1304.61265521235
1303.83626694263
1301.39164346347
1306.31797971238
1309.32997178017
1321.98031125898
1297.43449531217
1309.51274797171
1342.9758567952
1322.33661121321
1308.10547649666
1304.58680428794
1304.39060420339
1290.26246549369
1283.21947506951
1285.76672446026
1292.28333751573
1294.59943897491
1308.0791319586
1293.28749829803
1288.4395103886
1291.8270608577
1292.42645977894
1300.90737837734
1297.7116999984
1298.33308079878
1299.33025502561
1296.77605137445
1314.10117280766
1346.19047778373
1298.81266553207
1298.6559820963
1301.39733547583
1306.07046133219
1300.15990849836
1299.71641749798
1298.46603964867
1290.35005997788
1312.20522552678
1285.56129029535
1288.73295522855
1290.72673186355
1287.56276898979
1290.79501979916
1311.1194858187
1291.68496324984
1291.8231684384
1297.2563426286
1296.47221641371
1295.53052683053
1294.95865313125
1293.66676943775
1295.96123225849
1290.35411708146
1291.55034514564
1292.4352852217
1309.30044861878
1303.1359206577
1306.06302659165
1305.48261660326
1302.72803516378
1292.49902558502
1301.62059106382
1290.24843612876
1297.15587480612
1297.48538543367
1303.12261061502
1296.87736564707
1293.80428108673
1297.22116457047
1297.05520099004
1294.56953717331
1296.27695741978
1294.85300966199
1292.6978716063
1293.31139697651
1297.68132578585
