T4
617.773617806235
614.721279353165
615.373539501199
614.998893238149
613.281312938974
615.142108270989
614.301424249584
614.811258431158
612.518325564011
612.158759727868
615.106999907146
611.498502452885
611.824178204191
613.920254755788
614.293361522888
617.927041468204
615.042555004404
616.282779660077
615.12368978719
618.110040689055
617.884516934356
618.284158247661
619.306876927253
619.173913312351
613.253115571337
616.058028945
615.711837354352
608.466814541766
613.714587541613
615.981260247803
616.047875836293
615.929566665256
613.356619170322
611.054649647553
614.504684916914
616.754834890808
616.899176671321
621.481983688386
617.963617884571
618.922142917368
619.062868988652
619.71079000167
613.209044616728
620.147039388785
620.350122544376
620.205620310526
621.160992481355
621.36383216614
621.101975361885
620.154513421503
616.150823938182
613.702359777628
613.927126392712
613.781413549829
614.268184332511
614.34957770416
615.962716028578
613.509196296487
615.450013071121
614.57422569498
614.865503364225
613.323717152066
615.107529373385
613.473603349118
615.779553173459
615.853292183493
616.740431481225
616.850018295792
617.000428224674
616.987035160436
617.05881100354
617.23939445192
617.341271953411
617.629970096384
616.688374648498
615.950554201848
614.786000412772
614.323599224782
615.055999511478
614.584922720381
615.241787549135
616.676255660528
614.020037163867
616.151076587572
616.229374737676
617.496893463276
615.482415982854
614.080367379362
615.596294145879
615.056222337485
614.404892490632
614.787326137486
615.003700675678
614.668265414311
614.434903791595
614.140035362663
615.056052706658
615.956609885411
616.008843866469
616.217366391185
616.385148508068
616.264201561441
616.048950983982
615.870008385624
615.73419250397
615.089594176425
615.952790901615
614.628282311935
614.599058314232
616.686901748485
614.557713441141
613.734660219126
614.179069184887
614.017403663283
615.220215677367
613.976780453658
613.895383191077
613.743128819921
613.723522799853
614.097142134304
614.146034950209
613.113919700909
615.877963780936
615.22304231544
614.737419835037
614.987031207556
614.867513741165
614.97131360384
615.232886255129
614.678078590613
615.997410888435
614.675242111682
614.641399859869
618.957977036797
614.56045199848
615.125924588056
614.753241954388
614.775169162394
612.572658080103
614.867196905026
615.020312544208
614.885772881384
615.067397712231
614.2442505425
611.295321385809
614.824609139361
615.195147738541
622.179382037024
614.435921713781
615.247530974689
614.909231963573
615.485052198063
617.481364606457
615.435378760721
619.754531154803
615.842840556862
615.475114177687
615.939309824851
615.682986825939
615.675695017883
615.465926040321
615.578367047103
613.055305794925
615.383310947122
615.723052929939
615.97014732536
616.38117213518
617.087983033169
618.757206757586
616.335572412104
617.085856798023
616.161438006395
617.604483510616
616.961328013896
617.114543881443
616.948191177714
618.369342080825
614.604791007061
617.005392566228
615.199085333678
615.501937300713
615.479139205088
615.324937867475
616.49226216966
615.498027513103
615.300429572351
615.837623704492
615.982107789371
615.823793607907
615.429915356212
615.23067121283
615.979349107643
617.030761109193
614.733151329692
614.680767318091
617.029072570317
614.965445212276
614.658165573192
615.123642364777
614.964052745349
615.95457752957
616.625453566308
615.892592857236
616.077237648586
616.005106886196
614.086695470045
615.754077315072
618.167840057281
615.643099486816
615.276366334973
616.144773429675
615.243746321662
615.456267850509
615.43976844152
615.32401107163
614.924638317488
614.606674332791
616.483395593254
618.184129754395
616.451348633133
616.878802062222
616.252395256167
616.393030500656
616.131722295504
616.521717198497
616.162416664548
615.762182786267
615.31516348092
615.45707098485
615.122452367572
615.230867472655
616.015140342611
615.206413763388
614.93639161886
613.713266816693
615.269559948979
615.293556383154
615.074522551457
614.840501176229
615.712265101191
617.350476140834
614.948688889724
616.833141252986
617.960268262272
617.260572803448
616.24675351113
616.375485196582
615.799199250165
616.552016865712
615.95392606489
615.719978934468
615.323321622502
615.049748596642
615.284784491337
613.752409171639
616.074636922333
612.706783855593
611.773615261631
613.536751194231
610.750575153466
610.638019797281
610.128357561449
609.596910517762
609.18958231638
609.30132814018
609.933953518414
612.781283533554
615.883607756639
612.086179248288
612.310669319421
611.878050734602
611.946167960313
608.193381193645
611.149715721662
611.574146913783
614.059635121946
613.523430679292
613.539472505925
613.396313041487
615.133991666739
613.05151086368
613.221707595633
611.758479617344
612.729380161708
613.338912174315
613.86232771017
614.297634192442
614.286573689002
