N1
5199.43784568621
5201.10668026361
5200.59535216822
5201.48960105429
5199.41195415825
5199.62961087862
5198.06833516108
5198.22436927046
5199.71910615904
5199.31376883005
5198.28699134394
0
0
5198.82727247624
5199.6602663277
5200.05508557415
5198.51483404622
5199.28702610271
5198.86009096214
5196.45756330375
5199.54553280435
5194.71719022297
5203.38247833957
5198.52915508398
