P1,T1,N2,MF
0.319062502977466,0.374776021835148,0.974798607450599,0.879279128969714
0.314390258805872,0.347108035162302,0.97444269134847,0.874765348675446
0.315920202663151,0.375966217566151,0.975439894552665,0.879536127387487
0.318568548669838,0.363063703240889,0.976120949422388,0.883874907481443
0.325524802978771,0.421663855575482,0.97483484875766,0.878290044165409
0.32349850672081,0.411987492145874,0.974482470415319,0.876460148365915
0.317699973349477,0.382755006830974,0.974167987981908,0.876111653540149
0.320294254953159,0.395074144863172,0.974140917196888,0.876662994252616
0.314911012507219,0.358231932786064,0.974801934831119,0.878068154177184
0.318096272592011,0.386887915967274,0.973660789806836,0.873632410154607
0.316687605659447,0.379093723035579,0.973418622509085,0.873726043078875
0.588238517959554,0.736285880659559,-0.00674160195677019,0.0026104891568546
0.300915630059357,0.617121267931624,-0.00674160195677019,0.0026104891568546
0.308719894945557,0.32613324290919,0.972309852955923,0.867032317344858
0.31188047184437,0.353447479441667,0.973003728225517,0.871431896333286
0.312495516161702,0.357798912075345,0.973169100706168,0.872049483998295
0.312139710729421,0.355643566358466,0.973091707427842,0.873284532336413
0.312287748096096,0.356381158722775,0.973306477075981,0.873855248309453
0.309984853222953,0.343976912549829,0.973159943086763,0.874725900995619
0.311100389901169,0.358235570840049,0.97242577709916,0.873741830571277
0.314161386470061,0.373985500534354,0.973142793814847,0.872275064694469
0.309702714927104,0.348529439897993,0.973507767168734,0.882035794216187
0.315445385257079,0.364758965667762,0.973592300130302,0.878264944769392
0.31373510919472,0.362617120508182,0.973695583543446,0.875904001337015
