P2
10532.5816678007
10692.7554456395
10666.4477759947
10700.6387666554
10707.4920339704
10661.6278599415
10913.2608852448
10722.9093877047
10695.6801401281
10574.5041488335
10752.2635601567
10748.1471587674
10769.7253426955
10810.0438639033
10781.7522106399
10804.1959988331
10805.0522108355
10822.5029932989
10884.5091713555
10837.5554757318
10667.3988309872
10784.1151506784
10694.4459253986
10713.695765723
10745.0295624447
10741.4449467439
10779.4142178054
10739.6276363564
10665.3733652742
10549.3876216156
10601.9527061374
10826.2463007693
10826.874856983
10733.6640555899
10802.6482694903
10629.8530741151
10811.2396589717
10790.3639094374
10676.2381173412
10775.1805050757
10780.3451547085
10765.3288754699
10753.1446563096
10711.5762190787
10689.1188893708
10803.5884662712
10777.2128749286
10702.0788206304
10866.152423969
10860.6779147124
10877.567085545
10825.6272153878
10752.1057440658
10726.5142693845
10600.0746396884
10682.8694931453
10708.6185320036
10667.5789584891
10711.0041126903
10731.0817690836
10725.8569490547
10711.1526288838
10536.2268912396
10738.2601819918
10707.2423248801
10665.8911810591
10645.8023631367
10669.055565215
10658.3503451837
10552.8847191815
10608.0225529473
10602.489516636
10841.6849159828
10721.6195056614
10736.3341992182
10717.8480269384
10728.9106524072
10471.0250771622
10573.1781605358
10558.217430136
10596.4206225361
10511.5966968999
10591.7739906274
10568.6233887622
10618.7519514627
10610.6155302332
10513.7568686757
10701.4991082846
10688.7492566316
10672.1533869737
10628.5771347043
10610.5426049767
10427.0451699151
10611.2434169187
10596.2605025955
10904.9357913273
10698.8463336086
10717.8452857065
10647.2505814852
10677.1353254735
10529.8871572781
10586.9240994419
10758.6697004753
10614.731182561
10583.3818935297
10451.2537027157
10609.3407354583
10581.1042195882
10561.5727663442
10591.9285768173
10924.8602382491
10585.8171644681
10588.3225771509
10628.7337509628
10658.2858269096
10702.1341704022
10679.4749815023
10591.1174904082
10735.1874993139
10773.3059555436
10605.8269043186
10693.9906263787
10699.1445646383
10698.2238501164
10790.9104661998
10796.7352255686
10762.9197187186
10663.1887055342
10668.9231265603
10824.2769472659
10679.0045005522
10725.3926534359
10715.2424004657
10721.5219766068
10643.8151030545
10720.7900483319
10708.0450399364
10680.690146821
10701.4947226026
10731.9129661159
10814.6419780606
10629.2795287895
10721.0814238937
11137.0709149717
10790.0786215277
10730.442239323
10743.7051844208
10731.6651410454
10744.7006480215
10546.5843367922
10663.4701191898
10712.7697457008
10726.4127935271
10670.1730970307
10718.2072407905
10803.7905397611
10720.8512133529
10708.5138879164
10612.0564006499
10733.1073882096
10737.6605507696
10731.3269852162
10710.05021501
10772.2393232577
10933.2654890067
10745.4673300059
10756.9222504953
10656.0403009243
10663.926696445
10673.2134789812
10654.0295539457
10661.9480458447
10631.039291646
10748.7125795846
10702.6621916216
10639.4961821066
10629.5157022224
10594.2722438816
10636.5002289163
10699.3037673789
10623.2230173588
10628.5168548177
10599.0789643389
10626.007546312
10629.0625234628
10638.690934045
10646.0263699154
10655.7603243534
10627.873667994
10625.6849212059
10699.9635204887
10755.4936714484
10668.5730113706
10660.0179115448
10654.8748835942
10648.6151761807
10622.3230319845
10577.3975843912
10618.0714372106
10618.3820592556
10619.924005403
10615.8855717358
10610.7665023187
10564.6288361516
10607.5881972447
10606.6890761855
10701.4315866431
10610.5827806548
10606.2021348395
10600.2628339998
10601.3894281012
10631.2588863423
10693.4144385698
10584.6377683532
10562.0352751616
10621.5329755147
10729.0891670323
10671.960953616
10653.4047751739
10677.5865142104
10696.8313655161
10596.0078517606
10722.3176261645
10584.6163625921
10596.6083733208
10562.0901894981
10606.130267537
10555.7696746741
10616.5743863995
10633.2868098546
10651.9111283306
10693.3018365711
10695.4816835071
10707.901859173
10704.732370781
10702.2037464212
10572.8082543095
10685.7158035391
10520.5602047307
10662.0127069858
10582.2703253871
10635.3887266335
10629.5699333944
10639.1261537576
10674.0275423379
10798.9876643229
10725.8789786662
10619.5229619748
10614.4431940948
10581.8282543426
10624.944268519
10642.1972345467
10634.9737281626
10644.886546116
10707.5686996901
10647.5253379356
10641.2433246098
10638.7944975177
10658.9091802049
10642.9363861787
10572.1981749468
10612.1800813192
10600.4315280011
10746.178169877
10556.5956933148
10644.4106631737
10625.0829673754
10628.9945434273
10595.2916371523
10620.6106739756
10661.748802628
10570.9109881262
10567.2063983734
10633.4623327525
10610.3142098016
10573.5112887734
10622.3146108964
10643.2164194777
10455.9289858861
10648.5632612178
10640.9646394336
10638.7609074591
10666.1926516438
10679.398703717
10635.5507281012
10570.1420309587
10616.412535022
10551.7066009918
10623.6870553925
10708.1439924821
10689.072578998
10680.2467091799
10568.2317053522
10720.96590772
10656.7254401261
10673.5889803617
10659.6074428923
10769.7617340236
10682.848374238
10600.0587600197
10678.9411621974
10691.090631764
10577.7300524306
10664.9517174027
10661.3166680535
10660.4170740727
10686.1497532286
10670.9965246422
10591.2743800059
10617.8334920267
10727.8404368199
10731.6691736076
10686.856047853
10615.4262551917
10606.0868146343
10619.6397170244
10535.2764896149
10594.344132076
10578.9984319266
10626.455728924
10632.8968267892
10599.8768880324
10633.4522433674
10671.3531384549
10638.1254583883
10650.0461395772
10665.6585016701
10691.0504986336
10708.3085002587
10731.1241723684
10727.203120798
10722.268582021
10635.3011784259
10778.9957381631
10622.1852709983
10639.8595546593
10655.7541130238
10648.3535528482
10639.050813526
10658.1275131045
10662.9781743198
10536.0250987871
10777.4226273981
10734.8627578334
10711.3640557862
10540.5183639784
10708.2619964374
10662.0923699905
10685.1984244735
10686.3113323807
10747.2582981339
10673.540457965
10694.4792126294
10722.190309332
10727.8530477608
10706.3799026598
10670.3925858614
10781.1921113902
10823.7847839642
10772.5080589756
10803.5661471328
10835.9338860031
10789.6969048051
10825.685530525
10991.9108727877
10658.6326954008
11072.3130511842
10703.6860495463
10684.8841201407
10873.8686430876
10690.8866715958
10858.5999808222
10657.2377020305
10659.5754079086
10699.2089519633
10638.3101446948
10629.6955495225
10626.378993739
10636.751957176
10641.7320795048
10599.9770925984
10542.3566311662
10732.1554130359
11090.193760817
10485.667692891
10502.7102862788
10514.0523783643
10518.0134719734
10449.3341486526
10771.4054455077
10554.6194922356
10671.4299890273
10651.006558557
10516.4368751553
10614.0614536541
10544.5950054521
10609.0351265191
10609.8297646995
11051.4670411959
10577.1886476793
10589.3031053051
10603.3001912461
10627.6376194489
10557.982755418
10468.6349677233
10701.7356278548
10484.1782387105
10581.3054260199
10563.5161537982
10613.5521291212
10634.5429971638
10608.924805205
10614.6264052965
10767.2893425423
10555.0655212049
10598.8804292574
10609.7674643205
10457.4026175866
10640.4862073649
10557.0006403158
10649.7593401185
10649.3651983853
11133.6503362909
10660.9752814726
10639.4364346234
10630.982879046
10640.3621024922
10722.7224879253
10950.1980862875
10613.2714435677
10955.0161822151
10602.5891115489
10764.1934143598
10651.0655296593
10653.5288990821
10638.5360592612
10607.6105058391
10649.5574773622
10547.8711378731
10606.5958700468
10612.0945829879
10442.6315200828
10595.9877309762
10969.6037529712
10560.3947616624
10534.4086208333
10498.2691306666
10547.5461729801
10554.5599609436
10561.3518990165
10521.9890942452
10582.2125469979
10705.6527524444
10586.4021031815
10783.4374155523
10595.6408547924
10639.4294145435
10684.3600458111
10629.1574352011
10669.3512088692
10578.2722199511
10776.1930303819
10874.6966697547
10794.457001482
10734.4472428704
10603.1611078117
10703.4790321619
10682.6415546984
10638.2269746902
10648.9408384661
10634.2260317009
10563.8205856346
10595.5924547764
10636.6099347202
10676.1967152947
10712.3066641278
10857.9889746745
10707.1036537397
10488.9591269757
10397.4381488582
10582.2850451149
10581.7119249719
10664.2119540874
10632.6478213638
10813.0156027915
10672.4362904365
10561.1058930934
10638.9533760272
10684.865660619
10706.8823532121
10686.3696196457
10861.9394077556
10769.7006581464
10749.3183123088
10457.4020345196
10809.2797249468
10798.7756681722
10750.7228396446
10728.1087731128
10664.9631374688
10557.6420723247
10755.0299174683
10658.1112198093
10827.3841842583
10580.2709276981
10602.6141531993
10661.7719682402
10644.0478907351
10910.3302627881
10568.3008530793
10733.866106383
10674.5480955073
10691.0753331717
10805.5927620695
10677.8180503704
10643.4336620676
10701.1030618564
10667.6041545526
10568.3765279559
10658.5498892583
10650.4322326046
10610.6975739954
10593.1319080883
10559.6111691345
10617.0692688299
10620.0247948373
10674.6222301428
10510.4334373948
10631.4543791765
10660.2431132418
10675.0211056544
10654.6068815435
10603.8362635128
10551.6145098523
10605.2750971866
10752.3021806406
10740.1225655129
10643.4443235275
10701.042888784
10595.8376364132
10704.1149941334
10692.2108399832
10598.6416393715
10653.6288722643
10662.8057925373
10649.3070662367
10657.4955871819
10724.7612265198
11012.0490637992
10691.9357825688
10573.0275831756
10674.4723685539
10560.0924543578
10648.7088347364
10584.9844607359
10630.1369480026
10590.6421310463
10607.0672805453
10788.520040706
10543.032004451
10528.1344943499
10695.5039932667
10615.0820239916
10728.487425731
10604.7843537409
10651.1853724454
10578.6166673474
10667.855961029
10672.1139463235
10706.6675339423
10750.4523683089
10793.4548901846
10734.09373765
10643.4664780075
10850.1681239201
10638.7985994775
10724.7828488915
10714.7367775719
10708.9014330494
10717.8216036568
10717.9116087669
10889.3624067339
10707.0774061669
10655.1568614075
10671.4542687536
10794.043823732
10694.5877240124
10948.9760110462
10712.0931591863
10723.900022218
10748.3799513476
10761.7114826661
10757.7408526634
10757.1922617932
10762.600996504
10764.4379104164
10680.7519489732
10738.7931543202
10718.2677187769
10758.0759843142
10762.4438057
10805.9275533142
10830.1431114895
10795.7309411275
10650.3712845282
10647.3572239391
10649.2729718927
10919.5594319967
10911.6064410625
10927.8627196286
10888.9387749198
10800.7416472125
10901.2516974767
10893.0746736521
10778.6996923994
10855.8238168025
10864.7426091035
10850.8856665759
10863.2729925066
10845.6796272523
10901.3903142558
10898.5887148514
10761.5778486479
10749.6955415364
10805.0891134169
10777.3272554616
10746.7533979045
10744.5346874077
10664.8594839004
10825.0628981472
10715.7167705804
10667.2171462375
10659.6460505916
10687.8527955442
10640.8536671886
10555.3697450485
10606.4043166147
10605.1883095224
10793.8591060318
10593.516510793
10584.72276154
10586.1971388892
10586.279576888
10607.0885125701
10597.7976909748
10545.3799508146
10534.7280287422
10575.2852279552
10532.026021557
10596.7126547666
10604.2683625111
10584.9634736698
10602.3438777336
10740.028149772
10595.685337537
10594.0872955026
10584.2900439401
10649.8392460251
10573.8288815675
10658.1069615665
10563.2064812398
10549.1531548499
10663.4421753637
10504.6550684329
10490.8521017287
10469.0432488548
10479.9295280101
10464.4019636703
10479.4035241758
10441.5163319928
10587.0296400575
10642.8080803955
10675.6195430982
10539.0541572425
10588.1841887388
10573.0512777956
10677.6792987203
10436.1446003348
10532.3590465703
10611.9054791181
10631.1386428004
10418.8964797128
10599.0769155449
10688.5420938801
10598.4357204264
10562.6135347727
10482.2130059752
10600.5032667347
10614.9636785598
10613.344844335
10561.1805566113
10529.7528201662
10500.1889719315
10692.4070999065
10663.8383643554
10455.7985817509
10601.2562025897
10584.720316281
10626.6276371881
10595.4344950426
10652.9566474498
10704.617665591
10474.8870470267
10531.455225311
10563.866959419
10548.5644737838
10561.3199886143
11004.5088795413
10599.366970041
10581.5175564645
10480.4546834914
10619.7397377386
10600.0035729395
10560.2858405753
10542.3965915859
10522.36846241
10459.3566985118
10521.6936116423
10475.1637081461
10603.902459398
10518.925979816
10565.1620018233
10544.9455446555
10551.4089408676
10485.1728971049
10621.1961714555
10611.7526238989
10555.2489405473
10532.9084340952
10420.7591992564
10530.1952243177
10432.9300010156
10519.7850427005
10528.2057658717
10343.7465259306
10509.3518771878
10514.0624881563
10522.305295778
10540.469596368
10494.2821378381
10332.2382762096
10499.3569446391
10414.1634106353
10582.4926350307
10392.3235939848
10388.8895567669
10425.4306344586
10415.7935020039
10556.2406526636
10433.3100896794
10410.384074455
10387.7805355168
10414.7851859702
10408.5876172012
10410.5666135174
10700.0983701241
10451.9655264685
10442.3759657835
10527.532943167
10478.3664490688
10465.6691030753
10434.7343797096
10428.7558255085
10463.5966433501
10588.0996958981
10428.1138290535
10374.3257074252
10536.4297439068
10473.331372089
10455.5121137204
10455.9843252478
