10686.0468818175,10642.796869211,10763.2111956385,10709.6839234716,10780.3774410536,10812.1966094819,10735.8201620025,10794.6002624611,10754.7639046786,10782.2108934794,10927.9491968983,11000.2284694215,11035.0186534146,10921.2905796747,10869.7903338142,11055.1575838452,10997.5129326753,10977.8192424665,10973.3883366526,10931.5454755179,10924.1288192569,10885.5018643642,10958.6231959344,10982.3940049902,11002.4524395018,10985.3340568802,10904.6327830745,10912.2210085895,11002.1966597654,10945.7276409615,11019.8242073021,11015.458317359,10930.5093943845,11048.1811267579
10660.9869176508,10764.7532132567,10713.1111661354,10774.7602043419,10776.7407577297,10773.9828564051,10788.3529209369,10739.8092015391,10692.6345977869,10847.410581408,11002.0363112802,11050.9947735015,10989.101454022,10960.0485761688,10960.2791770992,10915.4623228619,10901.7502621923,10939.7822177515,10941.128380962,10981.0073882237,10967.2842588893,10961.9544947542,10953.5124570266,10950.389084368,10998.3243826313,10976.5230204772,10980.6381813857,10930.3958514961,10967.5367757302,10955.2358077572,10963.3384505349,10992.1340111688,10965.2771723212,10903.1351319114
10680.6594648299,10677.8558304433,10688.6891959392,10784.6252324386,10755.1696908259,10786.6003544048,10798.1078514222,10760.508151346,10827.4244203909,10769.4712437896,11013.4977920983,10992.5181892893,10924.2899840006,10964.3019810985,10969.1850929994,10945.1941821575,11005.6507278508,10996.3772134211,10960.5693997915,10972.02814951,10973.4630750984,10969.2143361229,10938.4407581097,10971.407128592,10988.9662075151,10990.3411779786,10987.3578660775,10894.906971068,10969.955680499,10938.9089158126,10986.1145465111,10932.2537834299,10936.1578201764,10927.4563832734
10756.7581002551,10694.2290542286,10753.4272095643,10854.1252743707,10740.7287404801,10716.0486133028,10773.4690457354,10726.0133771427,10822.613274349,10858.6803327916,10948.3830221501,10984.6390644934,10876.9759647248,10987.9109855325,10895.0993592853,10943.8255929013,11023.81665819,10969.3424528399,10912.7518598367,10914.6814714111,10955.5560185619,10997.4523629538,10897.1948030043,10973.9040199048,10928.7951344857,10962.0073617287,11020.133632459,10954.5197815599,11006.2912841043,10937.1002304841,10913.2434631594,11046.6056916144,10925.3595242277,10939.2610211606
10695.1711019615,10763.2121177789,10669.3230168014,10716.7773828623,10739.9909803914,10753.4787062236,10780.3206793656,10266.1393201978,10818.8557191282,10899.0655849329,11027.8779416026,10958.7779559546,10961.6910171725,10958.7897269691,10953.6470188279,10942.6526658529,10913.3030637379,11001.3177143877,10979.2903455839,10961.7034568837,10951.41927887,10972.0915599262,10953.0289514156,10982.1456805595,10954.0369335597,10954.0771423245,10916.7276058735,10990.4643232118,10981.7990602309,10972.9763310496,11013.469936158,11007.8826724587,10928.1885170872,10914.9527233104
10680.223136773,10738.7099961226,10707.2180822262,10725.778608662,10772.6436438857,10752.255449669,10796.1940997201,10621.8915959218,10789.019415007,10927.4386339483,11058.1294129418,10985.8357789526,10977.4801158187,10970.3327596382,10978.1951479764,10964.5679480195,10922.9869828902,11001.8429185848,10957.5286307923,10939.2769570516,10963.8602410719,10966.8280558391,10961.8058938031,10979.1152142432,10956.0563926346,10949.3573473834,10942.7960134,10983.829322899,10977.5130842462,10968.5473393498,10960.1408230666,10994.1123798863,10973.8447379035,10920.478723547
10691.9265352831,10735.2820543956,10700.9771923616,10725.3769700037,10773.4848368084,10756.0619835699,10800.0332456519,10642.5080554877,10787.337886672,10935.6696805943,11062.1706696603,10983.9345303725,10973.8916666033,10974.7425872424,10983.8281735585,10977.8168140652,10920.303528892,11005.1888719126,10960.8230494499,10951.9336663216,10959.5737994742,10970.884734192,10970.7075337207,10978.8316298044,10958.2856856861,10958.340651439,10950.4421350555,10984.4349408299,10977.9518795107,10961.055055008,10966.7799942535,10989.8711868283,10957.4138620388,10931.3533566888
10692.9783664687,10732.9143996677,10704.6131117577,10733.2426673515,10769.1258831471,10755.1565399287,10791.0390456862,10636.5523383303,10797.6555280149,10946.5497895415,11058.4689280423,10984.4842305219,10975.1253048707,10973.5499964431,10972.7523596751,10964.4973366627,10927.0163878769,10997.0107361297,10960.9343088814,10945.1567670555,10959.4123008048,10963.6465503753,10964.8984507762,10974.5560435777,10957.6198557433,10955.9304652069,10947.0455152878,10983.0944276399,10975.2362956572,10959.463457844,10970.5019669777,10981.8829402155,10957.1087518636,10911.3468369381
10713.3639919173,10707.3659274721,10654.208944949,10758.6197824937,10748.9178316951,10755.7683790251,10792.7137217406,10718.357261012,10820.0049161286,11036.3031188767,11060.6126912344,10971.1884981288,10973.8557608895,10996.8987209099,10983.3540337157,11013.6467332375,10959.6408467996,11006.9141276312,10968.7619971035,10960.8454944716,10933.6086227053,10951.3320451853,10997.6788461094,10934.5447061815,10968.1321244466,10978.591964082,10975.3241913936,10989.8343928847,10970.7563599794,10909.9728931167,11014.126402155,10911.9290781839,10908.9217830089,10907.0417068616
10689.2607124088,10761.7470544898,10689.4440202947,10712.2255523576,10761.3996707168,10759.0092324656,10797.9103257119,10678.371693672,10742.5487906903,10989.4558443205,10975.594444658,11037.4142713854,10987.4159437067,11006.6469783751,11002.5016874089,11002.9546747825,10985.8141189392,10988.1593665739,11018.3856988434,10963.3723552783,10909.7621670483,10935.3217722466,10971.7794525149,10969.969702345,10921.8178933904,10964.583667618,10984.2591966384,11001.7022238368,11015.0002902165,10998.5342470912,11033.3683864394,10930.3204008745,11007.2487759293,10925.8487805202
10711.3327834604,10702.953595186,10716.0857325187,10766.8052877628,10758.9181713659,10764.0952856136,10780.3081833912,10843.3076418316,10801.3254707938,11059.0130512814,11078.4482994899,11003.9853816665,10988.0153111407,11005.9267554765,10969.7588819915,10977.6044268859,10985.0514883467,11002.8653773359,10953.5030526473,10935.19534799,10972.3010541273,10928.8073376494,10979.6808895324,10963.6525540828,10980.706388808,10983.8268120293,10953.5701912756,10982.4232256896,10979.8043044296,10934.7024402286,10974.8794874972,10942.4644637263,10964.6663466546,10873.7151478652
10729.7339324104,10709.4847388837,10724.8751962297,10713.094606787,10763.3436744192,10761.5300413243,10771.7157972948,10769.6675930528,10754.033674836,10967.154846878,11082.4104166053,10986.760970371,10959.804749232,10973.0079086202,10981.439415586,10967.8153645333,10930.9070531318,11000.5208419701,10940.4525267071,10953.4104109672,10969.0805136103,10949.0074614815,10966.0563298646,10995.5985988714,10975.8096060033,10987.5350053197,10927.184582982,10950.4559705269,10981.6061579694,10942.5165673104,10944.5203986627,10995.9903819628,10941.2946090062,10904.0106776518
10730.3818875591,10713.7111663877,10719.0828830502,10718.8654297422,10764.2209921653,10762.0677979986,10773.0741939167,10736.7382031493,10768.9195969298,10964.3165983463,11076.5845614421,10983.1988534571,10960.6496429388,10971.5714805389,10978.6788740884,10967.2872487056,10927.3948638523,10996.5282449703,10948.5438481867,10957.5114370355,10962.4420353018,10955.4493701147,10967.3018162421,10990.2391634502,10972.5605445424,10983.1570237539,10934.2222025889,10955.4240287897,10978.8742153317,10942.7385771828,10956.2513006287,10988.9889624848,10933.5330927463,10902.1882802136
10740.1290630993,10708.3470613099,10734.1538313301,10727.4422075796,10777.4289968975,10760.0069189355,10757.7669358025,10835.5497854955,10874.0651739518,10951.3077075942,11128.4826403108,10940.4370573467,11052.3990945102,10981.1735863969,11012.1712896729,10968.4641368277,10934.8375317776,11011.6111962929,10991.4376054098,10905.7758818937,10974.4289908953,11032.3287853095,10969.2336838942,10932.5846679701,11001.2884010211,10959.6265422591,11000.1577177661,10902.8207064462,11000.5375398948,10912.6928011901,10926.5964578146,10953.0180067456,10995.5065266101,10796.1130225555
10719.401503349,10705.9162288721,10735.1722310611,10735.0659108449,10779.6599743156,10764.6053859986,10775.0053965489,10807.3174734565,10778.7871809249,10973.0544484456,11072.2928155536,10987.7241715683,10967.1174535401,10973.2323271519,10967.8357881031,10958.2637447995,10931.2652348804,10983.2668029882,10952.6230403658,10948.6554488184,10963.3277296667,10955.9149444173,10963.3001250636,10984.9743794727,10967.6507000111,10971.3328834914,10940.4392794292,10959.4103280174,10968.6972087632,10950.6993491539,10942.8105809886,10975.4173022951,10941.4954148056,10884.303960837
