P1,T1,N2,MF
0.305461314364323,0.175753396217852,0.974435833746402,0.891148583246789
0.305659263506003,0.176011247787321,0.974730227515708,0.890920670241463
0.305572821841753,0.172985983111227,0.974387644480488,0.891019969253324
0.304992301978724,0.157160500901172,0.974427571373205,0.890646453734676
0.302641993145289,0.158279988912721,0.973396936781893,0.891018257047927
0.305388650186137,0.156265769264459,0.974398554791127,0.892179230055112
0.307805885415637,0.178257750923046,0.974238871442567,0.89189296428168
0.307486483557501,0.176794755859899,0.974288827498658,0.891630110398718
0.306681167483869,0.144511523172264,0.97584153347805,0.902928686927656
0.305824365450845,0.167281286125898,0.974124614239938,0.890616950352148
0.302179022846121,0.14662796168412,0.973796356751191,0.886330617397237
0.305190965907796,0.160380549552832,0.974370868584021,0.890565737755361
0.304602750172021,0.156509760817644,0.974181305554777,0.890332942484364
0.308606632645501,0.21608772622202,0.973354489783255,0.884410504577859
0.304048568281455,0.153854871977862,0.974363030058544,0.889622384428737
0.304569601676278,0.154550189785961,0.974408293021291,0.890150328389941
0.304766613950814,0.155872577938158,0.974044029195435,0.889935315608965
0.304219486798,0.151461752218937,0.974194454999418,0.890029348365322
0.303061949582776,0.149798440460284,0.973693584095247,0.887835699367246
0.301916502403058,0.151725812369664,0.972032372783677,0.882220862997079
0.307013669893032,0.163984573201864,0.973986808512913,0.890770832532198
0.305316466440706,0.160250508388817,0.974214768859801,0.889343027387516
0.3131354868309,0.166905752134137,0.976938828256085,0.903220178050562
0.303561454485085,0.161069826169819,0.97404064011467,0.887770511730824
0.305702014268288,0.163812998097737,0.974807382548159,0.890725027772912
0.305170933977143,0.164271511631298,0.974773876911403,0.889318935880183
0.305803244224807,0.162818634132875,0.974805775264132,0.890103978693229
0.3077661308118,0.161168674987359,0.975368800954731,0.89107746256521
0.304771560922216,0.163615045023251,0.974444040621926,0.883490701839333
0.310565135598105,0.15949751659987,0.976671482824234,0.897036897273114
0.306270108070657,0.161301875442505,0.974707173221625,0.889480214925528
0.305725942970564,0.161239759651079,0.974556407972783,0.888282678440979
0.305725188972597,0.160225316810538,0.97515064890596,0.886564958762844
0.306089343455839,0.160327243625867,0.9747096760233,0.889254415182459
0.304256189413144,0.161120917888877,0.975146420108072,0.888415565553867
0.306054718601322,0.160408670333434,0.974702072594832,0.888076204769846
0.306354473308517,0.159907427809683,0.974691140137657,0.888430733287118
0.297816349774877,0.163114811234152,0.973980720087542,0.880542560674303
0.305728681813954,0.158666453660201,0.974758780729275,0.887255241601295
0.306039028468424,0.157638537129538,0.974903773194405,0.887617553913
0.306176715968634,0.15603316479984,0.974828946124053,0.888154340581065
0.306871181602024,0.156631626558431,0.975207731923424,0.889136035251914
0.308576106526943,0.156865815860992,0.975437012834543,0.891099910284822
0.313296764988043,0.159039517400416,0.975437591892867,0.89492727343493
0.30588080614927,0.153259898560185,0.97483692540091,0.886847214779265
0.305516855202726,0.148660686327138,0.975499884018649,0.89313545045048
0.305557515217616,0.151446633782635,0.974680042089727,0.888553761628421
0.307142966241341,0.166405092760454,0.974938917260974,0.890353984117598
0.306821540160095,0.16105726257911,0.974940940549374,0.888965051450496
0.307619823067299,0.166994672167278,0.975253132815438,0.889780783350286
0.307064402124987,0.166718154302235,0.974871011884969,0.889270746226637
0.310766209996075,0.211720509302679,0.975246484846315,0.893005142895538
0.309720219625181,0.195164081401258,0.974005257775736,0.882088706651015
0.306195098902208,0.182898755576814,0.974760344940373,0.888709027596638
0.303849504654078,0.15114855658343,0.974286701415063,0.88608709519659
0.304746144910322,0.15590109312795,0.974397667175514,0.886882369032922
0.30593240632872,0.150565310058657,0.974088616973255,0.882270774913594
0.304842770522319,0.154959600748669,0.974151039098584,0.886361112814911
0.302277811026222,0.156642157970251,0.974442616992406,0.888509156593039
0.305637273317601,0.158656702771302,0.974280717889551,0.887171436885954
0.305300442345889,0.155132759638997,0.974012515936084,0.886713121918609
0.307040913585663,0.154392679713327,0.974147403456274,0.889494639998869
0.30647854814365,0.161633759841782,0.974317057766261,0.888426332178856
0.305751352083604,0.158471950573261,0.974288498755685,0.88792969260694
0.304788226600809,0.153575732903932,0.973894472963923,0.886939725712005
0.304318116779136,0.149015183608659,0.973925086695029,0.886380076203967
0.304866804026325,0.151351071532141,0.97419471710357,0.887771489042674
0.305513099147096,0.159419078582393,0.97450774986859,0.890583332054904
0.302908653065869,0.146856764904029,0.973711389974927,0.885549558116691
0.304242172308197,0.154969905974775,0.973690764308756,0.883377924954835
0.303665212106147,0.150606115428381,0.974381627949524,0.889877805631872
0.305501965396362,0.154251176388795,0.973756197818855,0.884818219655438
0.305261572469778,0.15802521495054,0.973751374635073,0.885427141501864
0.305491595411532,0.161571000054809,0.974145004941486,0.886672040741507
0.305175253876348,0.15983932062545,0.973899883876854,0.886346792898501
0.304271583991586,0.16859092357295,0.974427933293617,0.887828322860242
0.30662035671426,0.166405127328414,0.975055787490172,0.892763886385551
0.304875717735843,0.159420687117444,0.974607288575471,0.887728914359634
0.306321015177655,0.158465451117562,0.974372530427188,0.889171843585011
0.306063154662105,0.160036476969165,0.974352318846307,0.889174933214283
0.302586912286503,0.154326043346834,0.9733398569935,0.884082068724251
0.305678053410932,0.160604030350673,0.974145522550514,0.889333304501939
0.303408869288722,0.155679035069549,0.975472596966219,0.894145154901799
0.305318588849711,0.164188709676408,0.974182610967795,0.889875239405895
0.304994555033873,0.163567233077972,0.973894690654004,0.889513417418279
0.302621354918581,0.163551032656981,0.974114871602979,0.891063538617164
0.304609145610853,0.16560371042885,0.9740533759071,0.889820944654748
0.304822920564789,0.164093621855301,0.974214537220938,0.890101405486372
0.304923521133906,0.161569966946834,0.974051474170854,0.890097326045444
0.30474766012854,0.161577381465756,0.974109321478548,0.890203323209258
0.304327716623564,0.157494497351837,0.973865977111776,0.888027491531863
0.303785159672762,0.149098948035561,0.9732403811777,0.883573176754362
0.305610158561555,0.158823446023028,0.974646159514404,0.892026285795812
0.306564403226373,0.157372490272993,0.975222480826627,0.894206567992475
0.304143735256646,0.163193972734163,0.974423699256057,0.890812629583763
0.306198336538222,0.158289616553572,0.97466163811803,0.889655967204972
0.306010609795027,0.155062341135579,0.974694377761426,0.88936639050608
0.306378378269185,0.164371790176091,0.975000836409081,0.889880292139602
0.306333029213849,0.165066654248848,0.974752021043453,0.889277973726677
0.307898971944537,0.179908563064739,0.975330227416925,0.889381407150902
0.308030572930767,0.176802968277611,0.974863415333554,0.89024713423603
0.305224142336018,0.145024890997864,0.975144336012581,0.887258177163221
0.302375067494181,0.145306078119309,0.974558128167314,0.887516775731407
0.303425218324334,0.159266351068151,0.974660717466627,0.888119288518782
0.301929460779038,0.156406833521779,0.974814687779552,0.886218937521234
0.30472327762723,0.175461881989966,0.974579876787364,0.888482099564781
0.305373538597758,0.155307462631821,0.974883847216407,0.887142830333773
0.306300113534206,0.200712864827357,0.974753785839858,0.889297686816083
0.306778847670663,0.208362579267449,0.974555580617396,0.889213022933811
0.301749186484866,0.156257319798355,0.974806720113935,0.887377308186384
0.309426636236468,0.241598281612287,0.974919085991778,0.890604363777356
0.308985085190101,0.240190161837088,0.974998528302158,0.890444408955452
0.30863426823277,0.238734245505761,0.974754745163434,0.890022714907599
0.308466983857942,0.237721662370492,0.974827795920395,0.889806556753283
0.308815452101372,0.237699816112859,0.975159007995027,0.891591469120495
0.305435538051447,0.202801516767565,0.975609632166983,0.894278805516071
0.306511857452857,0.233231747745772,0.97494672344876,0.889310180595974
0.306542881962517,0.210259685632519,0.975913808235886,0.893379806851168
0.309073418318849,0.226691217227261,0.975828661276821,0.894760321837222
0.312296640581081,0.26538765442263,0.976052395545706,0.894793502610873
0.312145087807545,0.251677691809967,0.975691689371297,0.893430525030767
0.311874345513306,0.248288375681971,0.975880203363198,0.894070877930276
0.311186363007672,0.243326511733884,0.9754579182792,0.893550580571048
0.309466555461163,0.219182449333254,0.97620919199476,0.895140405716444
0.304303075680836,0.214090978963787,0.97550279094638,0.88705921854303
0.308402706071874,0.215273841848254,0.976096631530307,0.894188123512507
0.308425852285123,0.227271042184971,0.975136189058049,0.89437407070834
0.308505061730418,0.226866653336705,0.974950306229434,0.89414636596591
0.30836085426654,0.209396797674903,0.975111924416033,0.89097967256112
0.308552134553632,0.222252772832285,0.974115590771341,0.893388519218188
0.30908199735242,0.198225666960326,0.975202536358182,0.898744307940536
0.308152723855608,0.214743720711584,0.973562139382622,0.892521600302708
0.307914307946145,0.21174066607965,0.972937637699712,0.891546492462853
0.305739798268425,0.210631171666021,0.974371069294328,0.893234315408313
0.30796621370942,0.210821890329252,0.972454087949763,0.891127754105333
0.307551383807994,0.209357329541614,0.972440167201909,0.891320846879461
0.307077262084898,0.208899427844349,0.972017411893298,0.891103003985542
0.306790442798342,0.203716913162414,0.971857024733862,0.890467446736318
0.307394666914691,0.209475178559977,0.971538899375677,0.889041441683261
0.307402931231393,0.213141762115008,0.971166674311671,0.886870194691798
0.304929170496144,0.200189927287425,0.971972430419097,0.892045329751721
0.308281032334741,0.21978791274927,0.973405391468381,0.895586192325107
0.308883854620228,0.215385668011752,0.975519644672928,0.892287185036868
0.307084463507822,0.271119172480706,0.972912697925388,0.89144454867927
0.306894397593092,0.25358234951155,0.973118107200688,0.892996184506869
0.30694006314534,0.247141209374026,0.973058539545258,0.892328602542988
0.307382714177661,0.247653299786996,0.972832548839316,0.892195815004367
0.307923325352766,0.217652110598672,0.970639390905483,0.889705547525009
0.307149453293341,0.219025544558985,0.971839359966152,0.890802542982322
0.308700102002576,0.225943592936925,0.972516727630557,0.892820099159773
0.307370432966012,0.231817516971542,0.973915531119533,0.891731220623152
0.307542360766271,0.232423079825842,0.973619803718602,0.89119040929293
0.308825719197041,0.229241902692476,0.9733475077373,0.894394838579863
0.308024286498014,0.232793304612836,0.973390808732705,0.891424628477575
0.309951720403738,0.229441847943823,0.973695200675153,0.890886194142541
0.308625926203012,0.228060244303251,0.973204350381166,0.89096871643425
0.308942997450963,0.229607086435947,0.973128623907048,0.891067283074996
0.304328348328797,0.213924541952407,0.972528276206428,0.885187224555553
0.309879490261991,0.235624899110983,0.972930368321081,0.890360901699732
0.310185111066365,0.236984770968063,0.973290451355382,0.890520575324672
0.310423870863998,0.240983657944766,0.973389270011234,0.89051404020853
0.31055625782486,0.237827829843863,0.973682735112323,0.891063653471271
0.309139415534722,0.24126730217433,0.973737939687411,0.890538164511122
0.303922206487462,0.224605110029682,0.973545801442808,0.887618097295829
0.310846330431249,0.237638558156164,0.974227401637095,0.889600130620658
0.307869710222638,0.227723748737955,0.974666287446607,0.892291660882179
0.310078537912326,0.217513941290481,0.975781941924989,0.895022623043175
0.308695441268482,0.219296309756592,0.975238580973753,0.893211045842907
0.308997426709747,0.22953981981631,0.975111220785698,0.890371861233464
0.309482908000046,0.233071742581568,0.975434599397368,0.891132467572445
0.309209263764232,0.228580058716585,0.975199230679193,0.891126353544593
0.310224884521808,0.223571996517197,0.976063684437152,0.894290584216129
0.309966733074928,0.219269423332841,0.974513179421964,0.886935224986949
0.309429934427369,0.219726310084313,0.976075595856902,0.892246251919013
0.308771256583176,0.23457829818727,0.975162329417723,0.889576094110522
0.308915152833791,0.233779410924027,0.975151698635126,0.890093520596395
0.304963875175375,0.225211444977546,0.9741660549312,0.881094622267359
0.309209446311965,0.232621346749717,0.974897584075157,0.889414756959356
0.309987710301088,0.218681352935532,0.975188715337014,0.887885753929797
0.309518706740169,0.234120196304432,0.974867088766604,0.889874697345946
0.309382640610112,0.23266586396186,0.974557829503281,0.889488211845463
0.309071646057712,0.227236613670712,0.975037576242348,0.892750924679192
0.309905592853291,0.228339876629932,0.974760388652173,0.891533068353121
0.309741732700942,0.22669419640504,0.974859044640645,0.891584283703213
0.309564119748155,0.223256016269675,0.97464206286212,0.891475995375041
0.309467880573968,0.224761932654659,0.974641210732038,0.890699039765104
0.308697705405373,0.217461470540481,0.974485795747506,0.890076118102346
0.306218988404631,0.208736478740877,0.973961093423752,0.887027534933814
0.30913434031966,0.220146466538231,0.974908222890067,0.891871206449434
0.311015574694595,0.215026040362047,0.975475187184702,0.888049667451031
0.309933005976994,0.212941081030026,0.975191428331235,0.892807585595158
0.310534630271746,0.209830774425758,0.974377305775377,0.89024241927628
0.309351922960212,0.208549456286365,0.974350651361658,0.888789813938704
0.309290063800412,0.208023999999045,0.97445125194034,0.889422287660984
0.309147378770995,0.210016582112912,0.974216108801739,0.889295317683152
0.306997806583968,0.20968044741862,0.974431347651478,0.890178134067906
0.308115377381887,0.21521907767958,0.97511479387642,0.886839565403035
0.307770750905807,0.214028751138239,0.974920894676992,0.889347483206916
0.311322412089512,0.212917147234533,0.97465721966451,0.893119291959463
0.311033715490457,0.213220374332603,0.974464420172011,0.892984514274789
0.309849826777305,0.211070170344098,0.974138164251026,0.892428915753554
0.309903553388763,0.21384018905938,0.973588878357768,0.891017863224812
0.3100820328009,0.217207157306981,0.973762865623145,0.896220274281013
0.309351599516937,0.215583777392131,0.973321212823371,0.890961326451185
0.309033250442392,0.217087182922267,0.972933124551332,0.890230658629711
0.305008237356289,0.21408823786716,0.970513918867579,0.881047500184439
0.308277197575279,0.21970198548445,0.972473205088121,0.889396554561359
0.308861759125782,0.221204541150666,0.972682005626029,0.89035861552109
0.309007287493289,0.222701723094193,0.972343337017488,0.89001473153495
0.308897725531978,0.223719933993201,0.972473094408984,0.889875775371542
0.311151024085588,0.22808224861401,0.973844176414576,0.894029290011985
0.318785770277743,0.236861137146533,0.978220838045576,0.909164820745455
0.310932126366807,0.227047752382061,0.972839087228819,0.893465500591649
0.305451311908218,0.214679674827958,0.969564890912846,0.88241602319043
0.30200773833588,0.22006654055222,0.969575977152761,0.880205026728561
0.308601119728428,0.217947233511456,0.972455584537756,0.896730314449201
0.308380910728777,0.227520195186728,0.973068396055266,0.895012487023861
0.30801764648541,0.225237080792186,0.973511297745373,0.895446166081749
0.308368220335776,0.227444834936443,0.973517348639037,0.895220455684632
0.307684743908693,0.223276245903171,0.976324676295921,0.896335023021753
0.307190662426532,0.23269106481846,0.975864418306192,0.893932218993056
0.309237037581901,0.238984722153636,0.976062076862625,0.89470368302497
0.308404010161243,0.229845880106518,0.973172477264006,0.89396216899113
0.30835251712419,0.227967575497037,0.973330220911923,0.894494451685182
0.305825607635336,0.225997002726007,0.971909258655164,0.886917210621766
0.309382565239668,0.231603291321539,0.973646210999488,0.895254137442122
0.310878694426545,0.211770105974389,0.973351912329561,0.893863078776061
0.309238658004053,0.232396839174628,0.97405670093141,0.895369336207855
0.309567728621758,0.235289949041638,0.973951187197347,0.895226046663154
0.30702681209269,0.22127610936865,0.973767698932527,0.894564552300239
0.310250466130877,0.234658169190823,0.974583776070872,0.897009769112397
0.310654912619851,0.235406480911671,0.974622377282724,0.897211120283848
0.311355553753131,0.237266248308663,0.974416428294612,0.897510924978726
0.311429100583132,0.241181075944495,0.974597393073175,0.896957185184675
0.313480872996395,0.238866594909838,0.97538260990825,0.900713721691253
0.317071342917438,0.2281420778203,0.977024304242413,0.908547211847249
0.311964946207902,0.235844935605169,0.974482806597347,0.898027689228363
0.3170573122978,0.228068548977623,0.976447945252479,0.903532360368405
0.309047103561986,0.219387428941016,0.973783157319297,0.889252862174863
0.308721837587473,0.219979715828429,0.97436819514051,0.895514171049123
0.307089925112458,0.223092822142525,0.973388973429549,0.890544554636301
0.307424472600762,0.225006235033017,0.97394318306941,0.89138687844658
0.307092761945799,0.224204129266004,0.973700848470174,0.891040476572116
0.307132623212348,0.225809676527021,0.973991249012064,0.894762494078547
0.306364807707451,0.221101947940861,0.973761129504694,0.889506682911786
0.305690848640426,0.224207204956905,0.972766354669452,0.891075724352957
0.307474505637944,0.229859835922555,0.973174793670558,0.890413564083686
0.307586426195669,0.229918381177674,0.973688679912499,0.890744593736003
0.308179919062477,0.233252733084561,0.972037456730549,0.88535693290326
0.306949301087754,0.230516611845277,0.973917813035097,0.889083135960087
0.312820719044247,0.229574764193641,0.975246045534176,0.902029352304568
0.306449707098218,0.231975114123089,0.974607154597909,0.888151489568346
0.305879134872295,0.23160181516748,0.974563879770016,0.886699315485123
0.307417497723558,0.216498860479393,0.976212330196999,0.887137275228994
0.305709190345832,0.230926595379387,0.976036039687433,0.887389038142516
0.305826162466629,0.231593850655342,0.976161235083043,0.887737381597308
0.305673858003933,0.231015216561484,0.976073337752303,0.887507950259022
0.305166106539131,0.231491040854856,0.975921244156176,0.885795040323831
0.305205891699014,0.23048465772694,0.976505625120179,0.885992903064489
0.306220242095127,0.232539602401116,0.976507109411338,0.887099710681019
0.3065947623708,0.233549071870228,0.97666136357759,0.889241649442998
0.306413506048807,0.233662683506288,0.977694960755769,0.891640082767289
0.302717069470315,0.222916967884847,0.977793676583435,0.893177774196217
0.311851945869497,0.236327770349088,0.976137085911956,0.898590425647285
0.308221305417198,0.230204254267407,0.975839411402509,0.892921053284474
0.311414824731134,0.228542961641248,0.975915860169257,0.892787354366301
0.310107811997034,0.229339279215666,0.975429348491347,0.891097860470737
0.308954096584575,0.230700994486506,0.975834482750349,0.894516802078701
0.606836379515013,0.218502177630839,0.910775549063116,0.565466091028663
0.304121471750208,0.232161132171336,0.974788943161891,0.884614913659712
0.308391397770001,0.223459904104656,0.97593257038215,0.892300732441104
0.311787888240392,0.223222134834296,0.975471793952015,0.890502111386253
0.307802357360404,0.223254696517615,0.976481176782119,0.892941714759614
0.306784324613558,0.221306327233104,0.975688604978697,0.891390054534439
0.312609751342652,0.212527714535191,0.976780575505306,0.89891958293305
0.309550399598092,0.218972821591725,0.975156290415052,0.888145380004441
0.308099245711873,0.218339660297339,0.974777987064042,0.886314921477109
0.308667329906077,0.216817327955867,0.974797938357973,0.886940554453206
0.309245065104034,0.219110713237559,0.974710324558091,0.886099668694167
0.307432208526765,0.219377405558322,0.975144804614418,0.887895731255827
0.306662355312853,0.219857145006373,0.974695944326685,0.886401595222785
0.305698927166498,0.21832811845675,0.974523354666569,0.883651827709206
0.309338868548678,0.217757923551857,0.973846587010205,0.880877155440945
0.307544685242798,0.211758529805188,0.975234571398985,0.890561030688658
0.31106823399444,0.218415485547205,0.974353951084688,0.884343451533689
0.305083093608118,0.213528777511911,0.974757565414017,0.888529865064379
0.307925684791822,0.220481811964371,0.974486411900175,0.889511558127169
0.311294029024703,0.212018337291145,0.975320498915834,0.891959716762942
0.310996145516023,0.215588897192827,0.975440163478825,0.892881634376452
0.310668840128218,0.216243006730918,0.975878732909006,0.89314054116001
0.310228495749291,0.217212722726499,0.975272154830199,0.892530466586223
0.310242618208128,0.220122311308743,0.974672950988899,0.891275902325466
0.306325920313861,0.226058409541511,0.975858581294394,0.890788043141345
0.308911304723465,0.219714023190529,0.973758781898669,0.889294334275243
0.307001821946538,0.216888443003365,0.974846910221024,0.890026049964363
0.307080658314825,0.218010128109143,0.975067377515475,0.890766713796299
0.305598549480614,0.221751657049349,0.976123263858422,0.89770661293285
0.306330482196276,0.218152145302515,0.97484141865505,0.891288276287989
0.310135799507011,0.222426016620207,0.975204589647866,0.892070231140051
0.306110777462487,0.222407897566372,0.975170082825882,0.892675886156093
0.305808726986905,0.224057604417696,0.97490218712513,0.89295430009843
0.305236178296164,0.227174090244804,0.974307841900217,0.891793218884139
0.305816124303715,0.226720699257009,0.975215978281191,0.894229015716511
0.305279520416961,0.226394490446775,0.975155800654984,0.893827624631863
0.304495139764359,0.225275723551445,0.974651343293787,0.892968173014244
0.304290432067671,0.227454723175762,0.974686380071521,0.893292233705096
0.305688307268908,0.228673121922318,0.974767143080873,0.893325352464041
0.308269477264155,0.230718186349676,0.974528248485845,0.89088660158828
0.30216574351151,0.224929752698355,0.974481121882513,0.891235609680913
0.301145419576097,0.200763655975583,0.974708379538604,0.891984936704194
0.311177389080344,0.229303091739581,0.976149528626782,0.90251284207624
