N1
5197.97734334877
5199.6972923022
5197.2600366826
5197.95607856886
5198.45246581123
5197.87854363227
5199.80215778528
5198.37525059356
5200.9331416653
5199.61580716097
5199.76595562606
5198.47185833182
5198.97394627675
5199.1555576235
5197.78320169608
5199.8897451102
5198.62585936355
5197.34057451168
5198.84617309224
5199.01266531916
5199.5542089869
5198.18529860586
5198.44110604866
5198.76707566423
5198.54327046238
5200.06520231327
5199.22452038257
5199.32743080316
5197.59038547646
5198.76597525044
5200.59316910061
5198.86590318854
5200.17373565471
5198.00720011114
5199.81972307912
5199.45317309917
5199.66135378295
5200.72262777525
5198.65610695144
5198.91289058589
5199.45160479627
5198.22692366596
5198.7494143269
5199.111085647
5199.51608502376
5197.95017839021
5198.61253915553
5198.82802470969
5199.01933093852
5199.1754142305
5200.27166228614
5200.79916581448
5198.71020353545
5198.8214036455
5200.56243551403
5198.7762698396
5198.15602995816
5198.36304596537
5198.63947655887
5200.19767521592
5200.24308097129
5198.71968012806
5198.9553705443
5198.92922998372
5199.32245241035
5198.00271169032
5198.84908685904
5198.81481944472
5199.47430670684
5198.2880435814
5198.72375644055
5198.62782722743
5197.83155396652
5200.40515419642
5201.26092456622
5199.95590886497
5198.74531182074
5198.55141941549
5199.7668425374
5198.57363356132
5197.83957256358
5201.18829260451
5199.04890263993
5198.34222359109
5198.68286414029
5200.49613319024
5197.99733580861
5200.50944675292
5198.69599983954
5197.92658857278
5199.05162858185
5199.65936857833
5200.30567560856
5199.36501716301
5200.05546693755
5200.31549053852
5198.01516347461
5201.00378566302
5198.95057634326
5198.16050786123
5197.9345777982
5198.67229545657
5200.20248368341
5198.70850205778
5199.49228909116
5197.78781540923
5199.51247317054
5198.17964958784
5198.53770087272
5199.4839786404
5197.83660513328
5198.10027751541
5198.78550205249
5197.84030231208
5197.26895457987
5199.3830609973
5199.79889867363
5198.41361979467
5199.08349560545
5199.58438374755
5198.84702703526
5199.23643614467
5199.12619651572
5200.43400853551
5197.86402173634
5198.50918898726
5199.75678399397
5198.40065981539
5197.69073239218
5196.99535528092
5199.6273093959
5199.18011320294
5199.11427197225
5198.77453616832
5198.09330356867
5198.01988872166
5198.52990335725
5197.58854422514
5198.02220802243
5198.52632630536
5199.20462461565
5198.17202734323
5198.97500921317
5199.00315048996
5197.54433022189
5199.80538954451
5198.71539675516
5200.06366949384
5197.80460595282
5198.29169414454
5199.98488557877
5198.54399905503
5199.74460432285
5198.76949837192
5199.65125009556
5198.51127493089
5198.88925397468
5198.97869559338
5198.16317669428
5199.90452097267
5199.07349337029
5198.06317786496
5198.04108079093
5199.63750232536
5200.12194900966
5198.81024656917
5199.43384574762
5199.71040143256
5198.76997667048
5200.12477904161
5198.90707151452
5197.23903172445
5199.7263538367
5199.46060109753
5200.70732139379
5199.37094548555
5199.48343487387
5198.46164244991
5200.02312268638
5198.56813501569
5198.8607843739
5199.88058329065
5198.07762144454
5202.27979850516
5198.55376654455
5197.55473934843
5197.80131919044
5199.11465180646
5199.65034272953
5198.51895293306
5199.0041605737
5199.36677756641
5197.63033188191
5199.62761972581
5199.56194968063
5199.55410389912
5198.76537904088
5198.71572033775
5199.97429690489
5198.47285870474
5197.22310782712
5197.76554005697
5197.92719048678
5197.92606579901
5198.23764697539
5198.15683286814
5197.59265602087
5200.67013063459
5198.17152856495
5197.2927960034
5200.14517944286
5198.93931211164
5199.4263035843
5198.35832290735
5198.96513282167
5199.68926767713
5198.73882571145
5199.54222289283
5200.38664923732
5199.89711841954
5198.50540079475
5199.04733824156
5200.78848220457
5198.94069619946
5199.46287235804
