N1
5199.33040747284
5198.33318907143
5192.86649297165
5198.7947538502
5195.27290179306
5202.10562287319
5196.00211639085
5211.25148901338
5185.97889421562
5185.01741924428
5163.22044316385
0
0
1515.34441830418
5177.22652288266
5216.53637372292
5180.90739804146
5199.78688334404
5224.08799515117
5199.70428938502
5192.89157349522
5199.76381114164
5195.45875451626
5189.66164822915
